timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/24 02:03:10.265, NVIDIA GeForce GTX TITAN X, 9 %, 4 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:03:15.265, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:03:20.266, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:03:25.267, NVIDIA GeForce GTX TITAN X, 70 %, 17 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:03:30.268, NVIDIA GeForce GTX TITAN X, 7 %, 4 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:03:35.269, NVIDIA GeForce GTX TITAN X, 97 %, 10 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:03:40.270, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:03:45.271, NVIDIA GeForce GTX TITAN X, 7 %, 4 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:03:50.272, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:03:55.273, NVIDIA GeForce GTX TITAN X, 32 %, 3 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:00.274, NVIDIA GeForce GTX TITAN X, 55 %, 14 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:05.275, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:10.276, NVIDIA GeForce GTX TITAN X, 6 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:15.277, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:20.278, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:25.279, NVIDIA GeForce GTX TITAN X, 39 %, 8 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:30.280, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:35.281, NVIDIA GeForce GTX TITAN X, 88 %, 18 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:40.282, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:45.283, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:50.284, NVIDIA GeForce GTX TITAN X, 17 %, 9 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:04:55.285, NVIDIA GeForce GTX TITAN X, 13 %, 6 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:00.286, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:05.287, NVIDIA GeForce GTX TITAN X, 92 %, 3 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:10.288, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:15.289, NVIDIA GeForce GTX TITAN X, 16 %, 8 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:20.290, NVIDIA GeForce GTX TITAN X, 91 %, 6 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:25.291, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:30.292, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:35.293, NVIDIA GeForce GTX TITAN X, 32 %, 3 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:40.294, NVIDIA GeForce GTX TITAN X, 32 %, 3 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:45.295, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:50.296, NVIDIA GeForce GTX TITAN X, 36 %, 6 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:05:55.297, NVIDIA GeForce GTX TITAN X, 38 %, 7 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:00.298, NVIDIA GeForce GTX TITAN X, 53 %, 12 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:05.299, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:10.300, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:15.301, NVIDIA GeForce GTX TITAN X, 36 %, 12 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:20.302, NVIDIA GeForce GTX TITAN X, 32 %, 2 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:25.303, NVIDIA GeForce GTX TITAN X, 51 %, 17 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:30.304, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7785 MiB, 4427 MiB
2023/11/24 02:06:35.305, NVIDIA GeForce GTX TITAN X, 21 %, 11 %, 12212 MiB, 7785 MiB, 4427 MiB
