timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/20 01:54:32.600, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/20 01:54:37.601, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 01:54:42.602, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 01:54:47.603, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 01:54:52.603, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 01:54:57.604, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 01:55:02.605, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 01:55:07.605, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 01:55:12.606, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 01:55:17.607, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10396 MiB, 1816 MiB
2023/11/20 01:55:22.607, NVIDIA GeForce GTX TITAN X, 71 %, 18 %, 12212 MiB, 8501 MiB, 3711 MiB
2023/11/20 01:55:27.608, NVIDIA GeForce GTX TITAN X, 6 %, 2 %, 12212 MiB, 8199 MiB, 4013 MiB
2023/11/20 01:55:32.609, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 8045 MiB, 4167 MiB
2023/11/20 01:55:37.609, NVIDIA GeForce GTX TITAN X, 70 %, 18 %, 12212 MiB, 7119 MiB, 5093 MiB
2023/11/20 01:55:42.610, NVIDIA GeForce GTX TITAN X, 78 %, 25 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:55:47.611, NVIDIA GeForce GTX TITAN X, 10 %, 5 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:55:52.611, NVIDIA GeForce GTX TITAN X, 9 %, 3 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:55:57.612, NVIDIA GeForce GTX TITAN X, 67 %, 17 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:56:02.613, NVIDIA GeForce GTX TITAN X, 28 %, 5 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:56:07.614, NVIDIA GeForce GTX TITAN X, 26 %, 6 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:56:12.614, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:56:17.616, NVIDIA GeForce GTX TITAN X, 70 %, 19 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:56:22.616, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:56:27.617, NVIDIA GeForce GTX TITAN X, 71 %, 16 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:56:32.618, NVIDIA GeForce GTX TITAN X, 49 %, 20 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:56:37.618, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:56:42.619, NVIDIA GeForce GTX TITAN X, 28 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:56:47.620, NVIDIA GeForce GTX TITAN X, 71 %, 21 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:56:52.620, NVIDIA GeForce GTX TITAN X, 72 %, 47 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:56:57.621, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:02.622, NVIDIA GeForce GTX TITAN X, 70 %, 18 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:07.622, NVIDIA GeForce GTX TITAN X, 6 %, 2 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:12.623, NVIDIA GeForce GTX TITAN X, 66 %, 17 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:17.624, NVIDIA GeForce GTX TITAN X, 13 %, 8 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:22.625, NVIDIA GeForce GTX TITAN X, 75 %, 19 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:27.625, NVIDIA GeForce GTX TITAN X, 28 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:32.626, NVIDIA GeForce GTX TITAN X, 59 %, 19 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:37.627, NVIDIA GeForce GTX TITAN X, 34 %, 8 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:42.627, NVIDIA GeForce GTX TITAN X, 90 %, 11 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:47.628, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:52.629, NVIDIA GeForce GTX TITAN X, 71 %, 19 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:57:57.629, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:02.630, NVIDIA GeForce GTX TITAN X, 58 %, 15 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:07.631, NVIDIA GeForce GTX TITAN X, 4 %, 2 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:12.631, NVIDIA GeForce GTX TITAN X, 100 %, 0 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:17.632, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:22.633, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:27.633, NVIDIA GeForce GTX TITAN X, 62 %, 13 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:32.634, NVIDIA GeForce GTX TITAN X, 79 %, 25 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:37.635, NVIDIA GeForce GTX TITAN X, 4 %, 2 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:42.636, NVIDIA GeForce GTX TITAN X, 47 %, 19 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:47.636, NVIDIA GeForce GTX TITAN X, 4 %, 2 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:52.637, NVIDIA GeForce GTX TITAN X, 52 %, 12 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:58:57.638, NVIDIA GeForce GTX TITAN X, 19 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:59:02.638, NVIDIA GeForce GTX TITAN X, 69 %, 16 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:59:07.639, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:59:12.640, NVIDIA GeForce GTX TITAN X, 78 %, 16 %, 12212 MiB, 6639 MiB, 5573 MiB
