timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/22 13:43:59.114, NVIDIA TITAN Xp COLLECTORS EDITION, 16 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:04.116, NVIDIA TITAN Xp COLLECTORS EDITION, 65 %, 40 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:09.117, NVIDIA TITAN Xp COLLECTORS EDITION, 29 %, 8 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:14.118, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:19.119, NVIDIA TITAN Xp COLLECTORS EDITION, 21 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:24.120, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:29.121, NVIDIA TITAN Xp COLLECTORS EDITION, 24 %, 4 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:34.123, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:39.125, NVIDIA TITAN Xp COLLECTORS EDITION, 60 %, 15 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:44.128, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:49.129, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:54.130, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:44:59.131, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 4 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:04.132, NVIDIA TITAN Xp COLLECTORS EDITION, 48 %, 12 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:09.136, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:14.137, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 4 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:19.138, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 3 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:24.139, NVIDIA TITAN Xp COLLECTORS EDITION, 23 %, 4 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:29.140, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:34.142, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:39.143, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:44.144, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:49.145, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:54.146, NVIDIA TITAN Xp COLLECTORS EDITION, 68 %, 37 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:45:59.147, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:04.150, NVIDIA TITAN Xp COLLECTORS EDITION, 34 %, 12 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:09.151, NVIDIA TITAN Xp COLLECTORS EDITION, 59 %, 16 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:14.152, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:19.153, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:24.154, NVIDIA TITAN Xp COLLECTORS EDITION, 53 %, 12 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:29.155, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:34.156, NVIDIA TITAN Xp COLLECTORS EDITION, 8 %, 5 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:39.159, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 1 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:44.160, NVIDIA TITAN Xp COLLECTORS EDITION, 4 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:49.161, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:54.162, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:46:59.163, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:04.164, NVIDIA TITAN Xp COLLECTORS EDITION, 59 %, 16 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:09.165, NVIDIA TITAN Xp COLLECTORS EDITION, 4 %, 1 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:14.166, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:19.167, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:24.168, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:29.170, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:34.171, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 1 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:39.172, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:44.173, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:49.174, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:54.175, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:47:59.176, NVIDIA TITAN Xp COLLECTORS EDITION, 83 %, 12 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:04.177, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:09.181, NVIDIA TITAN Xp COLLECTORS EDITION, 7 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:14.185, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:19.186, NVIDIA TITAN Xp COLLECTORS EDITION, 23 %, 4 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:24.187, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:29.188, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:34.189, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:39.190, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:44.191, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:49.192, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:54.193, NVIDIA TITAN Xp COLLECTORS EDITION, 0 %, 0 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:48:59.194, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:49:04.197, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:49:09.198, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:49:14.199, NVIDIA TITAN Xp COLLECTORS EDITION, 21 %, 3 %, 12196 MiB, 7671 MiB, 4525 MiB
2023/11/22 13:49:19.200, NVIDIA TITAN Xp COLLECTORS EDITION, 61 %, 15 %, 12196 MiB, 7629 MiB, 4567 MiB
2023/11/22 13:49:24.201, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:49:29.202, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:49:34.203, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:49:39.204, NVIDIA TITAN Xp COLLECTORS EDITION, 17 %, 5 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:49:44.205, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:49:49.206, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:49:54.215, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:49:59.216, NVIDIA TITAN Xp COLLECTORS EDITION, 25 %, 8 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:04.217, NVIDIA TITAN Xp COLLECTORS EDITION, 23 %, 6 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:09.218, NVIDIA TITAN Xp COLLECTORS EDITION, 17 %, 3 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:14.219, NVIDIA TITAN Xp COLLECTORS EDITION, 56 %, 17 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:19.220, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:24.221, NVIDIA TITAN Xp COLLECTORS EDITION, 21 %, 2 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:29.234, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:34.235, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:39.236, NVIDIA TITAN Xp COLLECTORS EDITION, 19 %, 4 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:44.237, NVIDIA TITAN Xp COLLECTORS EDITION, 21 %, 6 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:49.238, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 1 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:54.239, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:50:59.240, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:04.241, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:09.242, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:14.243, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:19.244, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:24.245, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:29.246, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:34.247, NVIDIA TITAN Xp COLLECTORS EDITION, 64 %, 11 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:39.248, NVIDIA TITAN Xp COLLECTORS EDITION, 42 %, 11 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:44.250, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:49.251, NVIDIA TITAN Xp COLLECTORS EDITION, 71 %, 29 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:54.252, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:51:59.253, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:52:04.254, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:52:09.255, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:52:14.256, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:52:19.257, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7623 MiB, 4573 MiB
2023/11/22 13:52:24.258, NVIDIA TITAN Xp COLLECTORS EDITION, 66 %, 16 %, 12196 MiB, 7575 MiB, 4621 MiB
2023/11/22 13:52:29.261, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:52:34.262, NVIDIA TITAN Xp COLLECTORS EDITION, 10 %, 4 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:52:39.263, NVIDIA TITAN Xp COLLECTORS EDITION, 10 %, 4 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:52:44.264, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:52:49.265, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:52:54.266, NVIDIA TITAN Xp COLLECTORS EDITION, 11 %, 3 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:52:59.269, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:53:04.270, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 1 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:53:09.271, NVIDIA TITAN Xp COLLECTORS EDITION, 9 %, 6 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:53:14.272, NVIDIA TITAN Xp COLLECTORS EDITION, 10 %, 4 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:53:19.273, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 1 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:53:24.274, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:53:29.275, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:53:34.279, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7427 MiB, 4769 MiB
2023/11/22 13:53:39.280, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7361 MiB, 4835 MiB
2023/11/22 13:53:44.281, NVIDIA TITAN Xp COLLECTORS EDITION, 54 %, 37 %, 12196 MiB, 7145 MiB, 5051 MiB
2023/11/22 13:53:49.282, NVIDIA TITAN Xp COLLECTORS EDITION, 3 %, 0 %, 12196 MiB, 7145 MiB, 5051 MiB
2023/11/22 13:53:54.283, NVIDIA TITAN Xp COLLECTORS EDITION, 41 %, 9 %, 12196 MiB, 7145 MiB, 5051 MiB
2023/11/22 13:53:59.284, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7145 MiB, 5051 MiB
2023/11/22 13:54:04.285, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7145 MiB, 5051 MiB
2023/11/22 13:54:09.289, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7145 MiB, 5051 MiB
2023/11/22 13:54:14.290, NVIDIA TITAN Xp COLLECTORS EDITION, 61 %, 15 %, 12196 MiB, 7145 MiB, 5051 MiB
2023/11/22 13:54:19.291, NVIDIA TITAN Xp COLLECTORS EDITION, 2 %, 0 %, 12196 MiB, 7145 MiB, 5051 MiB
2023/11/22 13:54:24.292, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7145 MiB, 5051 MiB
2023/11/22 13:54:29.293, NVIDIA TITAN Xp COLLECTORS EDITION, 20 %, 2 %, 12196 MiB, 7145 MiB, 5051 MiB
