timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/22 23:23:57.866, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/22 23:24:02.868, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/22 23:24:07.869, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/22 23:24:12.870, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/22 23:24:17.871, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/22 23:24:22.872, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/22 23:24:27.873, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/22 23:24:32.874, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/22 23:24:37.875, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/22 23:24:42.876, NVIDIA GeForce GTX TITAN X, 34 %, 4 %, 12212 MiB, 8493 MiB, 3719 MiB
2023/11/22 23:24:47.876, NVIDIA GeForce GTX TITAN X, 10 %, 4 %, 12212 MiB, 8235 MiB, 3977 MiB
2023/11/22 23:24:52.877, NVIDIA GeForce GTX TITAN X, 4 %, 2 %, 12212 MiB, 7051 MiB, 5161 MiB
2023/11/22 23:24:57.878, NVIDIA GeForce GTX TITAN X, 4 %, 2 %, 12212 MiB, 7051 MiB, 5161 MiB
2023/11/22 23:25:02.879, NVIDIA GeForce GTX TITAN X, 6 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:07.880, NVIDIA GeForce GTX TITAN X, 20 %, 9 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:12.881, NVIDIA GeForce GTX TITAN X, 36 %, 7 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:17.882, NVIDIA GeForce GTX TITAN X, 34 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:22.883, NVIDIA GeForce GTX TITAN X, 7 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:27.884, NVIDIA GeForce GTX TITAN X, 7 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:32.885, NVIDIA GeForce GTX TITAN X, 27 %, 10 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:37.885, NVIDIA GeForce GTX TITAN X, 40 %, 13 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:42.886, NVIDIA GeForce GTX TITAN X, 43 %, 10 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:47.887, NVIDIA GeForce GTX TITAN X, 41 %, 9 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:52.888, NVIDIA GeForce GTX TITAN X, 35 %, 6 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:25:57.889, NVIDIA GeForce GTX TITAN X, 33 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:02.890, NVIDIA GeForce GTX TITAN X, 61 %, 31 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:07.891, NVIDIA GeForce GTX TITAN X, 42 %, 12 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:12.892, NVIDIA GeForce GTX TITAN X, 28 %, 7 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:17.893, NVIDIA GeForce GTX TITAN X, 17 %, 9 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:22.894, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:27.894, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:32.895, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:37.896, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:42.897, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:47.898, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:52.899, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:26:57.900, NVIDIA GeForce GTX TITAN X, 8 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:02.901, NVIDIA GeForce GTX TITAN X, 10 %, 4 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:07.902, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:12.903, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:17.904, NVIDIA GeForce GTX TITAN X, 15 %, 9 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:22.904, NVIDIA GeForce GTX TITAN X, 24 %, 6 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:27.905, NVIDIA GeForce GTX TITAN X, 36 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:32.906, NVIDIA GeForce GTX TITAN X, 35 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:37.907, NVIDIA GeForce GTX TITAN X, 28 %, 16 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:42.908, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:47.909, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:52.910, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:27:57.911, NVIDIA GeForce GTX TITAN X, 23 %, 10 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:02.912, NVIDIA GeForce GTX TITAN X, 10 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:07.913, NVIDIA GeForce GTX TITAN X, 44 %, 9 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:12.914, NVIDIA GeForce GTX TITAN X, 35 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:17.915, NVIDIA GeForce GTX TITAN X, 33 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:22.916, NVIDIA GeForce GTX TITAN X, 42 %, 12 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:27.916, NVIDIA GeForce GTX TITAN X, 44 %, 13 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:32.917, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:37.918, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:42.919, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:47.920, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:52.921, NVIDIA GeForce GTX TITAN X, 11 %, 4 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:28:57.922, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:29:02.923, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:29:07.924, NVIDIA GeForce GTX TITAN X, 24 %, 12 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:29:12.925, NVIDIA GeForce GTX TITAN X, 38 %, 7 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:29:17.925, NVIDIA GeForce GTX TITAN X, 36 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:29:22.926, NVIDIA GeForce GTX TITAN X, 47 %, 23 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:29:27.927, NVIDIA GeForce GTX TITAN X, 7 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:29:32.928, NVIDIA GeForce GTX TITAN X, 7 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:29:37.929, NVIDIA GeForce GTX TITAN X, 10 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:29:42.930, NVIDIA GeForce GTX TITAN X, 47 %, 9 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/22 23:29:47.931, NVIDIA GeForce GTX TITAN X, 38 %, 5 %, 12212 MiB, 6799 MiB, 5413 MiB
2023/11/22 23:29:52.932, NVIDIA GeForce GTX TITAN X, 54 %, 19 %, 12212 MiB, 6799 MiB, 5413 MiB
2023/11/22 23:29:57.932, NVIDIA GeForce GTX TITAN X, 45 %, 10 %, 12212 MiB, 6799 MiB, 5413 MiB
2023/11/22 23:30:02.933, NVIDIA GeForce GTX TITAN X, 33 %, 11 %, 12212 MiB, 6799 MiB, 5413 MiB
2023/11/22 23:30:07.934, NVIDIA GeForce GTX TITAN X, 18 %, 8 %, 12212 MiB, 6799 MiB, 5413 MiB
2023/11/22 23:30:12.935, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 6799 MiB, 5413 MiB
