timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/20 16:10:51.082, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/20 16:10:56.084, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/20 16:11:01.085, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/20 16:11:06.085, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/20 16:11:11.086, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 16:11:16.087, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 16:11:21.088, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 16:11:26.089, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 16:11:31.090, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 16:11:36.091, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 16:11:41.092, NVIDIA GeForce GTX TITAN X, 1 %, 0 %, 12212 MiB, 12052 MiB, 160 MiB
2023/11/20 16:11:46.093, NVIDIA GeForce GTX TITAN X, 2 %, 0 %, 12212 MiB, 11845 MiB, 367 MiB
2023/11/20 16:11:51.093, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 16:11:56.094, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 16:12:01.095, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 16:12:06.096, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 10065 MiB, 2147 MiB
2023/11/20 16:12:11.096, NVIDIA GeForce GTX TITAN X, 37 %, 9 %, 12212 MiB, 8321 MiB, 3891 MiB
2023/11/20 16:12:16.097, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 8241 MiB, 3971 MiB
2023/11/20 16:12:21.098, NVIDIA GeForce GTX TITAN X, 79 %, 17 %, 12212 MiB, 7261 MiB, 4951 MiB
2023/11/20 16:12:26.099, NVIDIA GeForce GTX TITAN X, 100 %, 0 %, 12212 MiB, 6949 MiB, 5263 MiB
2023/11/20 16:12:31.100, NVIDIA GeForce GTX TITAN X, 7 %, 2 %, 12212 MiB, 6949 MiB, 5263 MiB
