Epoch,Inner_Iter,Iter,contrastive_loss,decode.acc_seg,decode.loss_seg,mix.decode.acc_seg,mix.decode.loss_seg,roi.acc,roi.loss_bbox,roi.loss_cls,roi.loss_mask,rpn.loss_rpn_bbox,rpn.loss_rpn_cls,src.loss_imnet_feat_dist,SumLoss
0,0,0,1.444390892982483,7.06024169921875,1.8487577438354492,5.6854248046875,0.8002081513404846,3.515625,0.2174467146396637,2.352443218231201,2.5768837928771973,0.11804623156785965,0.6818526387214661,0.07110492140054703,10.111134305596352
0,0,1,1.9068759679794312,1.32598876953125,2.9496493339538574,7.0343017578125,1.8839762210845947,1.3671875,0.14137884974479675,2.6151463985443115,2.367424964904785,0.0399148166179657,0.6807617545127869,0.06154213845729828,12.646670445799828
0,0,2,2.4749953746795654,4.046630859375,2.9511570930480957,15.72418212890625,0.9890848994255066,5.6640625,0.06722400337457657,2.240684986114502,3.4312613010406494,0.027931567281484604,0.6735281348228455,0.08339038491249084,12.939257744699717
0,0,3,1.4700974225997925,5.712890625,2.817887306213379,17.1112060546875,0.973980188369751,1.953125,0.23133011162281036,2.370574712753296,3.289705753326416,0.09681665152311325,0.6716421842575073,0.06809163093566895,11.990125961601734
0,0,4,1.7245200872421265,2.3956298828125,2.9448413848876953,6.085205078125,1.477625846862793,4.8828125,0.25737905502319336,2.43814754486084,3.3459548950195312,0.36826977133750916,0.7062894701957703,0.05455969646573067,13.31758775189519
0,0,5,2.025662422180176,4.541015625,2.8105216026306152,7.0068359375,2.0644853115081787,3.7109375,0.2640182077884674,2.405172348022461,2.043792963027954,0.19302719831466675,0.6957246661186218,0.08672001957893372,12.589124739170074
0,0,6,1.5278617143630981,7.0343017578125,2.9167494773864746,13.409423828125,0.6417891383171082,2.5390625,0.05343025550246239,2.382779121398926,2.376718521118164,0.13771313428878784,0.6851881146430969,0.08994262665510178,10.81217210367322
0,0,7,1.1223598718643188,13.87176513671875,2.6877636909484863,11.38763427734375,0.9904356002807617,5.859375,0.1270575225353241,2.1326866149902344,2.3022477626800537,0.08571892976760864,0.6835720539093018,0.070578433573246,10.202420480549335
0,0,8,2.1792542934417725,5.9661865234375,2.7128405570983887,12.07427978515625,1.7755534648895264,3.3203125,0.1765872836112976,2.4049668312072754,2.391106605529785,0.12283439934253693,0.6834861636161804,0.051537223160266876,12.49816682189703
0,0,9,1.7178544998168945,4.345703125,2.8730568885803223,10.83526611328125,2.3691186904907227,6.640625,0.0639893040060997,2.225825786590576,2.6535398960113525,0.17989182472229004,0.6949020028114319,0.09133574366569519,12.869514636695385
0,0,10,1.7284826040267944,3.44696044921875,2.9382901191711426,6.01806640625,1.944776177406311,7.6171875,0.08338960260152817,2.160867929458618,1.8720978498458862,0.03311764821410179,0.6729455590248108,0.04235507547855377,11.476322565227747
0,0,11,8.28094482421875,2.880600929260254,14.7857666015625,1.521087884902954,nan,nan
0,0,12,0.22180424630641937,2.71453857421875,2.7400989532470703,14.2059326171875,0.18151184916496277,8.7890625,0.051252592355012894,2.1772539615631104,2.341604232788086,0.03304125368595123,0.6668578386306763,0.08550693094730377,8.498931858688593
0,0,13,2.4609858989715576,4.21142578125,2.9602715969085693,12.3291015625,1.3317036628723145,7.2265625,0.1795390099287033,2.2834396362304688,2.2885031700134277,0.1892371028661728,0.6903714537620544,0.08019740134477615,12.464248932898045
0,0,14,1.867380142211914,6.50177001953125,2.9268674850463867,20.745849609375,0.7182081937789917,18.9453125,0.1323370635509491,1.951514482498169,1.9874321222305298,0.1928120255470276,0.6790015697479248,0.07345729321241379,10.529010377824306
0,0,15,2.996103048324585,0.59661865234375,3.0169782638549805,4.10308837890625,2.1822330951690674,11.5234375,0.22260311245918274,2.1060829162597656,1.7077124118804932,0.2551301121711731,0.6902939677238464,0.052389662712812424,13.229526590555906
0,0,16,1.5444916486740112,2.0111083984375,2.9372458457946777,15.83251953125,0.5493139624595642,39.84375,0.16127675771713257,1.839493989944458,1.8611838817596436,0.35713571310043335,0.696224570274353,0.04508722573518753,9.991453595459461
0,0,17,1.8278217315673828,3.71551513671875,2.850599765777588,18.9849853515625,0.9065684080123901,25.0,0.07172265648841858,1.973928451538086,2.138676643371582,0.033900707960128784,0.6724438667297363,nan,nan
0,0,18,0.015351821668446064,5.389404296875,1.8525705337524414,10.97259521484375,0.5793733596801758,33.0078125,0.06706825643777847,1.9653220176696777,1.8476603031158447,0.033514074981212616,0.6704723238945007,0.03880419582128525,7.070136887021363
0,0,19,1.509920358657837,4.7821044921875,2.9346890449523926,16.69464111328125,1.3721017837524414,54.296875,0.08073127269744873,1.751297950744629,2.570246696472168,0.3338104486465454,0.6825881600379944,0.07630540430545807,11.311691120266914
0,0,20,11.9781494140625,2.6654200553894043,11.27471923828125,1.450320839881897,nan,nan
0,0,21,1.3425236940383911,8.0169677734375,2.872284173965454,14.404296875,1.5303642749786377,39.84375,0.08510422706604004,1.8525402545928955,2.635849714279175,0.1277795284986496,0.6893457174301147,nan,nan
0,0,22,0.6760590076446533,2.61688232421875,2.86514949798584,6.56280517578125,1.169635534286499,63.0859375,0.04265538975596428,1.6345221996307373,1.8283820152282715,0.10537557303905487,0.6759066581726074,0.04730210825800896,9.044987984001637
0,0,23,0.9739031195640564,2.362060546875,2.9715919494628906,15.09857177734375,0.5032421946525574,50.5859375,0.1180775985121727,1.8447680473327637,1.7869261503219604,0.04352007061243057,0.6580889225006104,0.06422591954469681,8.964343972504139
0,0,24,1.2691396474838257,4.1351318359375,2.9032506942749023,13.641357421875,1.399908185005188,86.9140625,0.09251756966114044,1.3181904554367065,2.2626659870147705,0.07669495046138763,0.6772538423538208,0.06277381628751755,10.06239514797926
0,0,25,0.7128953337669373,5.61981201171875,2.7698841094970703,11.8377685546875,2.2521653175354004,84.1796875,0.201700359582901,1.4548416137695312,1.9593989849090576,0.21162395179271698,0.6804450154304504,0.08931227773427963,10.332266964018345
0,0,26,2.326282501220703,11.85150146484375,2.7773938179016113,20.6268310546875,1.6639683246612549,85.15625,0.02676921710371971,1.2935328483581543,2.3734912872314453,0.20663827657699585,0.6888071298599243,0.041291117668151855,11.39817452058196
0,0,27,2.2043869495391846,5.14984130859375,2.8597073554992676,10.07843017578125,2.2104780673980713,88.0859375,0.2908049523830414,1.5747387409210205,1.9848722219467163,0.08384072780609131,0.6674342155456543,0.031999822705984116,11.908263053745031
0,0,28,0.0,4.41436767578125,2.3250792026519775,8.57086181640625,1.8689250946044922,93.1640625,0.03650043532252312,1.266535758972168,2.230884075164795,0.006552896462380886,0.6726483702659607,0.11185979843139648,8.518985631875694
0,0,29,0.6868011951446533,9.64813232421875,2.9135618209838867,12.59307861328125,1.9560552835464478,93.9453125,0.05688084661960602,1.1618070602416992,1.4077963829040527,0.008477839641273022,0.661713182926178,0.05432029068470001,8.907413902692497
0,0,30,1.690219759941101,8.6639404296875,2.6688101291656494,19.45037841796875,0.408103346824646,79.6875,0.25246119499206543,1.3621439933776855,2.473731517791748,0.1686849594116211,0.6659882664680481,nan,nan
0,0,31,1.6413182020187378,7.4310302734375,2.9379525184631348,21.8658447265625,1.0707011222839355,95.8984375,0.06050720810890198,1.4327867031097412,1.9364413022994995,0.02326164022088051,0.6659107208251953,0.05625747889280319,9.82513689622283
0,0,32,1.7957136631011963,10.96038818359375,2.889847755432129,9.41314697265625,2.0078296661376953,91.015625,0.013492703437805176,1.5163733959197998,1.3377608060836792,0.05595880374312401,0.6675788164138794,nan,nan
0,0,33,1.5215996503829956,9.2437744140625,2.788419723510742,11.09619140625,1.5417978763580322,91.6015625,0.08463308215141296,1.121976375579834,1.9697586297988892,0.15123769640922546,0.6738849878311157,0.10035901516675949,9.953667037189007
0,0,34,0.816022515296936,9.5123291015625,2.7186367511749268,14.25323486328125,2.0716700553894043,93.1640625,0.16861402988433838,0.9194011688232422,1.4475009441375732,0.04462052136659622,0.6715549826622009,0.05953170731663704,8.917552676051855
0,0,35,1.5243386030197144,15.631103515625,2.879291534423828,17.58270263671875,0.8607861995697021,93.75,0.06452737748622894,0.8889287710189819,1.6855089664459229,0.14617715775966644,0.670447587966919,0.10540364682674408,8.825409844517708
0,0,36,0.20949827134609222,16.60308837890625,2.7279582023620605,21.575927734375,0.8508147597312927,97.0703125,0.06543417274951935,1.0603508949279785,1.6353027820587158,0.04572959244251251,0.6534478664398193,nan,nan
0,0,37,0.0,9.3017578125,2.9184341430664062,13.41094970703125,1.8195980787277222,99.21875,0.015254694037139416,1.0717822313308716,0.6700037121772766,0.01478741504251957,0.6604632139205933,0.05152636393904686,7.221849852241576
0,0,38,0.9741317629814148,12.4267578125,2.6889164447784424,18.8507080078125,1.4777754545211792,90.234375,0.06214558705687523,0.818478524684906,1.7920235395431519,0.5514183640480042,0.7068452835083008,0.053699903190135956,9.12543486431241
0,0,39,2.2846996784210205,12.15972900390625,2.398888111114502,15.60211181640625,1.7279987335205078,96.2890625,0.02306925505399704,1.0399024486541748,1.5528252124786377,0.23322884738445282,0.6774287223815918,nan,nan
0,0,40,13.03863525390625,2.9085984230041504,15.91796875,0.5805198550224304,nan,nan
0,0,41,1.8153438568115234,11.75689697265625,2.883316993713379,18.84307861328125,0.7177014350891113,90.4296875,0.16846317052841187,1.1188554763793945,1.2409508228302002,0.0985218957066536,0.6588756442070007,0.10002307593822479,8.8020523712039
0,0,42,2.1288294792175293,14.8529052734375,2.760864734649658,16.5283203125,1.5718735456466675,86.71875,0.022046606987714767,1.276404619216919,1.2233353853225708,0.2404012531042099,0.6759010553359985,0.040891408920288086,9.940548088401556
0,0,43,1.2052501440048218,3.01513671875,1.999049425125122,13.63677978515625,1.4991027116775513,95.8984375,0.146572545170784,0.570946216583252,1.4520467519760132,0.21635794639587402,0.6738986372947693,0.06320245563983917,7.826426833868027
0,0,44,1.986362338066101,7.44476318359375,2.7922799587249756,9.02862548828125,1.616424560546875,87.890625,0.23372842371463776,0.9874164462089539,1.2860369682312012,0.1779554933309555,0.6633875370025635,0.042082857340574265,9.785674583166838
0,0,45,1.6045974493026733,13.7176513671875,2.8628315925598145,16.80908203125,0.6168069243431091,96.875,0.07884146273136139,0.5382358431816101,1.2872036695480347,0.046232014894485474,0.6579813957214355,0.07848132401704788,7.771211676299572
0,0,46,1.2421026229858398,4.559326171875,2.872206211090088,11.44866943359375,1.4633066654205322,98.6328125,0.017784614115953445,0.49289146065711975,1.489441990852356,0.046103764325380325,0.658042848110199,0.10988092422485352,8.391761101782322
0,0,47,1.9816926717758179,17.38433837890625,2.8736047744750977,20.86029052734375,0.813001275062561,93.1640625,0.1733819991350174,1.0182223320007324,0.957395613193512,0.10285753756761551,0.6734305024147034,0.013553690165281296,8.607140395790339
0,0,48,1.12494957447052,6.658935546875,2.918865203857422,29.3182373046875,0.8503661155700684,96.2890625,0.13288649916648865,0.6467676162719727,1.4739619493484497,0.045073360204696655,0.6542031764984131,0.12181724607944489,7.968890741467476
0,0,49,1.2688326835632324,21.5240478515625,2.8454763889312744,20.21942138671875,1.0751702785491943,97.4609375,0.03800293803215027,0.3631821870803833,1.413841724395752,0.04316990077495575,0.6406181454658508,nan,nan
0,0,50,2.6353251934051514,15.4876708984375,2.345435857772827,17.32635498046875,1.9332220554351807,91.6015625,0.10832730680704117,0.6568917036056519,1.5078376531600952,0.3486679196357727,0.685167133808136,nan,nan
0,0,51,2.696227788925171,14.30816650390625,2.8540477752685547,10.04180908203125,2.2422399520874023,82.03125,0.20775267481803894,1.211857795715332,1.502895474433899,0.351589173078537,0.70334792137146,0.07957454770803452,11.84953310340643
0,0,52,2.207503080368042,2.4444580078125,2.7847487926483154,16.64581298828125,0.811488151550293,95.8984375,0.14164134860038757,0.5485997796058655,1.3729642629623413,0.04371210187673569,0.6475038528442383,0.04769463837146759,8.605856008827686
0,0,53,2.9364144802093506,4.62799072265625,2.489156723022461,9.234619140625,2.391075372695923,92.1875,0.2796986997127533,0.5447547435760498,1.3397014141082764,0.08216316252946854,0.6309979557991028,0.08683008700609207,10.780792638659477
0,0,54,1.663378119468689,28.67279052734375,2.830918312072754,25.46234130859375,1.0898205041885376,96.875,0.061663564294576645,0.5082674622535706,1.5209065675735474,0.030890289694070816,0.6395111680030823,0.06160983815789223,8.40696582570672
0,0,55,0.0,31.9580078125,2.799030065536499,28.7353515625,2.70971941947937,98.6328125,0.05656563863158226,0.3716735243797302,1.0299335718154907,0.008510858751833439,0.6286700963973999,nan,nan
0,0,56,1.3443877696990967,16.83197021484375,2.7957677841186523,10.357666015625,1.3795852661132812,91.796875,0.1473454236984253,0.6273214221000671,1.4385862350463867,0.4992251992225647,0.6829871535301208,0.058881621807813644,8.974087875336409
0,0,57,2.138357400894165,28.79638671875,2.8480820655822754,14.459228515625,0.9896692633628845,90.234375,0.2440176010131836,0.6050543785095215,1.2557671070098877,0.11587745696306229,0.6433592438697815,0.10303621739149094,8.943220734596252
0,0,58,1.8908112049102783,13.18511962890625,2.8879899978637695,23.58245849609375,1.1969884634017944,87.6953125,0.2675970196723938,0.8239448666572571,1.5558043718338013,0.19058863818645477,0.6545036435127258,0.035201795399188995,9.503430001437664
0,0,59,1.7860430479049683,18.8262939453125,2.7775192260742188,15.99273681640625,2.4609599113464355,95.8984375,0.055375002324581146,0.5364612340927124,1.3700426816940308,0.20733365416526794,0.6526923775672913,0.05804283171892166,9.904469966888428
0,0,60,0.8905134201049805,9.89837646484375,2.556133270263672,21.868896484375,0.5683971047401428,97.4609375,0.08187896013259888,0.37203943729400635,1.4590023756027222,0.0517381951212883,0.6284701228141785,0.10639964044094086,6.71457252651453
0,0,61,0.0,17.99163818359375,2.5878283977508545,19.77691650390625,2.000819206237793,99.8046875,0.00010156821372220293,0.3062799572944641,0.9491099715232849,0.0,0.6127134561538696,nan,nan
0,0,62,1.513436198234558,6.36444091796875,2.8310704231262207,11.61346435546875,0.9745614528656006,92.578125,0.24554727971553802,0.5002505779266357,1.0598573684692383,0.10024305433034897,0.6476683616638184,0.05119623988866806,7.923830956220627
0,0,63,0.09614162892103195,22.20001220703125,2.932541608810425,10.1348876953125,1.7772297859191895,98.4375,0.05917063355445862,0.26085442304611206,1.3766570091247559,0.01294490322470665,0.6261515021324158,0.04720025137066841,7.188891746103764
0,0,64,0.7709413766860962,12.62359619140625,2.8115174770355225,12.55035400390625,2.147045135498047,97.65625,0.06102997809648514,0.2785392701625824,1.2870960235595703,0.07822756469249725,0.6169788837432861,0.12097083032131195,8.172346539795399
