timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/22 23:35:01.715, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/22 23:35:06.716, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/22 23:35:11.718, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/22 23:35:16.718, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/22 23:35:21.719, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/22 23:35:26.720, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 11705 MiB, 507 MiB
2023/11/22 23:35:31.721, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/22 23:35:36.722, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/22 23:35:41.723, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/22 23:35:46.724, NVIDIA GeForce GTX TITAN X, 27 %, 6 %, 12212 MiB, 9423 MiB, 2789 MiB
2023/11/22 23:35:51.725, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 8467 MiB, 3745 MiB
2023/11/22 23:35:56.726, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 8183 MiB, 4029 MiB
2023/11/22 23:36:01.727, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 8183 MiB, 4029 MiB
2023/11/22 23:36:06.728, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 8183 MiB, 4029 MiB
2023/11/22 23:36:11.729, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 8145 MiB, 4067 MiB
2023/11/22 23:36:16.730, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:36:21.730, NVIDIA GeForce GTX TITAN X, 33 %, 8 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:36:26.731, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:36:31.732, NVIDIA GeForce GTX TITAN X, 2 %, 0 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:36:36.733, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:36:41.734, NVIDIA GeForce GTX TITAN X, 3 %, 0 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:36:46.735, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:36:51.736, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:36:56.737, NVIDIA GeForce GTX TITAN X, 22 %, 8 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:01.738, NVIDIA GeForce GTX TITAN X, 11 %, 4 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:06.739, NVIDIA GeForce GTX TITAN X, 17 %, 6 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:11.739, NVIDIA GeForce GTX TITAN X, 23 %, 4 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:16.740, NVIDIA GeForce GTX TITAN X, 28 %, 5 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:21.742, NVIDIA GeForce GTX TITAN X, 50 %, 22 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:26.743, NVIDIA GeForce GTX TITAN X, 32 %, 2 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:31.744, NVIDIA GeForce GTX TITAN X, 31 %, 2 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:36.745, NVIDIA GeForce GTX TITAN X, 33 %, 2 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:41.746, NVIDIA GeForce GTX TITAN X, 33 %, 3 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:46.747, NVIDIA GeForce GTX TITAN X, 36 %, 4 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:51.747, NVIDIA GeForce GTX TITAN X, 23 %, 6 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:37:56.748, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:38:01.749, NVIDIA GeForce GTX TITAN X, 5 %, 0 %, 12212 MiB, 7931 MiB, 4281 MiB
2023/11/22 23:38:06.750, NVIDIA GeForce GTX TITAN X, 5 %, 0 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:38:11.751, NVIDIA GeForce GTX TITAN X, 5 %, 0 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:38:16.752, NVIDIA GeForce GTX TITAN X, 5 %, 0 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:38:21.753, NVIDIA GeForce GTX TITAN X, 5 %, 0 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:38:26.754, NVIDIA GeForce GTX TITAN X, 5 %, 0 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:38:31.755, NVIDIA GeForce GTX TITAN X, 5 %, 0 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:38:36.756, NVIDIA GeForce GTX TITAN X, 5 %, 0 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:38:41.757, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:38:46.758, NVIDIA GeForce GTX TITAN X, 28 %, 11 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:38:51.758, NVIDIA GeForce GTX TITAN X, 38 %, 6 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:38:56.759, NVIDIA GeForce GTX TITAN X, 37 %, 5 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:39:01.760, NVIDIA GeForce GTX TITAN X, 33 %, 2 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:39:06.761, NVIDIA GeForce GTX TITAN X, 33 %, 2 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:39:11.762, NVIDIA GeForce GTX TITAN X, 33 %, 2 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:39:16.763, NVIDIA GeForce GTX TITAN X, 33 %, 3 %, 12212 MiB, 7927 MiB, 4285 MiB
2023/11/22 23:39:21.764, NVIDIA GeForce GTX TITAN X, 29 %, 3 %, 12212 MiB, 7927 MiB, 4285 MiB
