timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/20 01:49:16.848, NVIDIA GeForce GTX TITAN X, 65 %, 17 %, 12212 MiB, 8629 MiB, 3583 MiB
2023/11/20 01:49:21.848, NVIDIA GeForce GTX TITAN X, 29 %, 4 %, 12212 MiB, 8199 MiB, 4013 MiB
2023/11/20 01:49:26.849, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 8075 MiB, 4137 MiB
2023/11/20 01:49:31.850, NVIDIA GeForce GTX TITAN X, 75 %, 19 %, 12212 MiB, 7129 MiB, 5083 MiB
2023/11/20 01:49:36.851, NVIDIA GeForce GTX TITAN X, 85 %, 40 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:49:41.851, NVIDIA GeForce GTX TITAN X, 14 %, 9 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:49:46.852, NVIDIA GeForce GTX TITAN X, 28 %, 5 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:49:51.853, NVIDIA GeForce GTX TITAN X, 66 %, 16 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:49:56.853, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:50:01.854, NVIDIA GeForce GTX TITAN X, 72 %, 16 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:50:06.855, NVIDIA GeForce GTX TITAN X, 21 %, 5 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:50:11.855, NVIDIA GeForce GTX TITAN X, 71 %, 17 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:50:16.856, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:50:21.857, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:50:26.857, NVIDIA GeForce GTX TITAN X, 100 %, 2 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:50:31.858, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6767 MiB, 5445 MiB
2023/11/20 01:50:36.859, NVIDIA GeForce GTX TITAN X, 63 %, 49 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:50:41.860, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:50:46.860, NVIDIA GeForce GTX TITAN X, 67 %, 53 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:50:51.861, NVIDIA GeForce GTX TITAN X, 8 %, 2 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:50:56.862, NVIDIA GeForce GTX TITAN X, 73 %, 19 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:01.863, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:06.863, NVIDIA GeForce GTX TITAN X, 18 %, 9 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:11.864, NVIDIA GeForce GTX TITAN X, 28 %, 4 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:16.865, NVIDIA GeForce GTX TITAN X, 75 %, 19 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:21.865, NVIDIA GeForce GTX TITAN X, 90 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:26.866, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:31.867, NVIDIA GeForce GTX TITAN X, 7 %, 2 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:36.867, NVIDIA GeForce GTX TITAN X, 71 %, 17 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:41.868, NVIDIA GeForce GTX TITAN X, 11 %, 7 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:46.869, NVIDIA GeForce GTX TITAN X, 73 %, 19 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:51.869, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:51:56.870, NVIDIA GeForce GTX TITAN X, 71 %, 15 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:01.870, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:06.871, NVIDIA GeForce GTX TITAN X, 67 %, 16 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:11.872, NVIDIA GeForce GTX TITAN X, 16 %, 10 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:16.873, NVIDIA GeForce GTX TITAN X, 98 %, 7 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:21.873, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:26.874, NVIDIA GeForce GTX TITAN X, 40 %, 11 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:31.875, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:36.875, NVIDIA GeForce GTX TITAN X, 73 %, 16 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:41.876, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:46.877, NVIDIA GeForce GTX TITAN X, 71 %, 18 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:51.878, NVIDIA GeForce GTX TITAN X, 12 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:52:56.878, NVIDIA GeForce GTX TITAN X, 76 %, 18 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:01.879, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:06.880, NVIDIA GeForce GTX TITAN X, 77 %, 16 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:11.880, NVIDIA GeForce GTX TITAN X, 64 %, 14 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:16.881, NVIDIA GeForce GTX TITAN X, 14 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:21.882, NVIDIA GeForce GTX TITAN X, 60 %, 38 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:26.882, NVIDIA GeForce GTX TITAN X, 4 %, 2 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:31.883, NVIDIA GeForce GTX TITAN X, 43 %, 15 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:36.884, NVIDIA GeForce GTX TITAN X, 77 %, 14 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:41.885, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:46.885, NVIDIA GeForce GTX TITAN X, 71 %, 17 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:51.886, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:53:56.887, NVIDIA GeForce GTX TITAN X, 71 %, 18 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:54:01.887, NVIDIA GeForce GTX TITAN X, 77 %, 16 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:54:06.888, NVIDIA GeForce GTX TITAN X, 16 %, 8 %, 12212 MiB, 6639 MiB, 5573 MiB
2023/11/20 01:54:11.889, NVIDIA GeForce GTX TITAN X, 66 %, 14 %, 12212 MiB, 6639 MiB, 5573 MiB
