timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/10 18:32:50.823, NVIDIA GeForce GTX TITAN X, 23 %, 7 %, 12212 MiB, 7235 MiB, 4977 MiB
2023/11/10 18:32:55.824, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7051 MiB, 5161 MiB
2023/11/10 18:33:00.825, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 7051 MiB, 5161 MiB
2023/11/10 18:33:05.825, NVIDIA GeForce GTX TITAN X, 8 %, 4 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:33:10.826, NVIDIA GeForce GTX TITAN X, 4 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:33:15.827, NVIDIA GeForce GTX TITAN X, 13 %, 4 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:33:20.828, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:33:25.828, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:33:30.829, NVIDIA GeForce GTX TITAN X, 44 %, 25 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:33:35.830, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:33:40.830, NVIDIA GeForce GTX TITAN X, 59 %, 29 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:33:45.831, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:33:50.832, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:33:55.832, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:00.833, NVIDIA GeForce GTX TITAN X, 5 %, 3 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:05.834, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:10.834, NVIDIA GeForce GTX TITAN X, 15 %, 4 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:15.835, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:20.836, NVIDIA GeForce GTX TITAN X, 48 %, 25 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:25.837, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:30.837, NVIDIA GeForce GTX TITAN X, 6 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:35.838, NVIDIA GeForce GTX TITAN X, 25 %, 11 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:40.839, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:45.839, NVIDIA GeForce GTX TITAN X, 41 %, 14 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:50.840, NVIDIA GeForce GTX TITAN X, 22 %, 7 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:34:55.841, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:00.841, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:05.842, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:10.843, NVIDIA GeForce GTX TITAN X, 4 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:15.844, NVIDIA GeForce GTX TITAN X, 16 %, 7 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:20.844, NVIDIA GeForce GTX TITAN X, 31 %, 6 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:25.845, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:30.846, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:35.847, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:40.847, NVIDIA GeForce GTX TITAN X, 44 %, 13 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:45.848, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:50.849, NVIDIA GeForce GTX TITAN X, 47 %, 22 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:35:55.849, NVIDIA GeForce GTX TITAN X, 32 %, 11 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:00.850, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:05.851, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:10.852, NVIDIA GeForce GTX TITAN X, 10 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:15.852, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:20.853, NVIDIA GeForce GTX TITAN X, 6 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:25.854, NVIDIA GeForce GTX TITAN X, 24 %, 6 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:30.854, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:35.855, NVIDIA GeForce GTX TITAN X, 33 %, 7 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:40.856, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:45.857, NVIDIA GeForce GTX TITAN X, 34 %, 12 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:50.857, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:36:55.858, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:00.858, NVIDIA GeForce GTX TITAN X, 29 %, 8 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:05.859, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:10.860, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:15.861, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:20.861, NVIDIA GeForce GTX TITAN X, 7 %, 4 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:25.862, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:30.863, NVIDIA GeForce GTX TITAN X, 14 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:35.863, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:40.864, NVIDIA GeForce GTX TITAN X, 42 %, 24 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:45.865, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:50.865, NVIDIA GeForce GTX TITAN X, 8 %, 2 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:37:55.866, NVIDIA GeForce GTX TITAN X, 36 %, 8 %, 12212 MiB, 7049 MiB, 5163 MiB
2023/11/10 18:38:00.867, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:05.867, NVIDIA GeForce GTX TITAN X, 26 %, 8 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:10.868, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:15.869, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:20.869, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:25.870, NVIDIA GeForce GTX TITAN X, 9 %, 2 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:30.871, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:35.871, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:40.872, NVIDIA GeForce GTX TITAN X, 44 %, 24 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:45.873, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:50.873, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:38:55.874, NVIDIA GeForce GTX TITAN X, 12 %, 3 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:39:00.875, NVIDIA GeForce GTX TITAN X, 36 %, 13 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:39:05.876, NVIDIA GeForce GTX TITAN X, 28 %, 5 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:39:10.876, NVIDIA GeForce GTX TITAN X, 30 %, 6 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:39:15.877, NVIDIA GeForce GTX TITAN X, 38 %, 11 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:39:20.878, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:39:25.879, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:39:30.879, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6627 MiB, 5585 MiB
2023/11/10 18:39:35.880, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 6579 MiB, 5633 MiB
2023/11/10 18:39:40.881, NVIDIA GeForce GTX TITAN X, 17 %, 11 %, 12212 MiB, 6579 MiB, 5633 MiB
2023/11/10 18:39:45.881, NVIDIA GeForce GTX TITAN X, 16 %, 6 %, 12212 MiB, 6579 MiB, 5633 MiB
2023/11/10 18:39:50.882, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6579 MiB, 5633 MiB
2023/11/10 18:39:55.883, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6579 MiB, 5633 MiB
2023/11/10 18:40:00.884, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6579 MiB, 5633 MiB
2023/11/10 18:40:05.884, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6579 MiB, 5633 MiB
2023/11/10 18:40:10.885, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6579 MiB, 5633 MiB
2023/11/10 18:40:15.886, NVIDIA GeForce GTX TITAN X, 43 %, 15 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:40:20.886, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:40:25.887, NVIDIA GeForce GTX TITAN X, 42 %, 16 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:40:30.888, NVIDIA GeForce GTX TITAN X, 23 %, 9 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:40:35.889, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:40:40.889, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:40:45.890, NVIDIA GeForce GTX TITAN X, 8 %, 4 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:40:50.891, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:40:55.891, NVIDIA GeForce GTX TITAN X, 11 %, 6 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:00.892, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:05.893, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:10.894, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:15.894, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:20.895, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:25.896, NVIDIA GeForce GTX TITAN X, 42 %, 11 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:30.896, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:35.897, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:40.898, NVIDIA GeForce GTX TITAN X, 51 %, 23 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:45.898, NVIDIA GeForce GTX TITAN X, 4 %, 0 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:50.899, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:41:55.900, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:42:00.901, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:42:05.902, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:42:10.903, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 6513 MiB, 5699 MiB
2023/11/10 18:42:15.904, NVIDIA GeForce GTX TITAN X, 94 %, 55 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:42:20.905, NVIDIA GeForce GTX TITAN X, 93 %, 53 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:42:25.905, NVIDIA GeForce GTX TITAN X, 99 %, 68 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:42:30.906, NVIDIA GeForce GTX TITAN X, 84 %, 57 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:42:35.907, NVIDIA GeForce GTX TITAN X, 91 %, 49 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:42:40.907, NVIDIA GeForce GTX TITAN X, 97 %, 48 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:42:45.908, NVIDIA GeForce GTX TITAN X, 98 %, 46 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:42:50.908, NVIDIA GeForce GTX TITAN X, 97 %, 42 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:42:55.909, NVIDIA GeForce GTX TITAN X, 96 %, 51 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:00.910, NVIDIA GeForce GTX TITAN X, 96 %, 47 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:05.910, NVIDIA GeForce GTX TITAN X, 97 %, 46 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:10.911, NVIDIA GeForce GTX TITAN X, 97 %, 51 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:15.911, NVIDIA GeForce GTX TITAN X, 97 %, 49 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:20.912, NVIDIA GeForce GTX TITAN X, 97 %, 49 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:25.913, NVIDIA GeForce GTX TITAN X, 97 %, 46 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:30.913, NVIDIA GeForce GTX TITAN X, 97 %, 51 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:35.914, NVIDIA GeForce GTX TITAN X, 97 %, 51 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:40.915, NVIDIA GeForce GTX TITAN X, 97 %, 51 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:45.915, NVIDIA GeForce GTX TITAN X, 97 %, 46 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:50.916, NVIDIA GeForce GTX TITAN X, 97 %, 48 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:43:55.917, NVIDIA GeForce GTX TITAN X, 97 %, 51 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:00.919, NVIDIA GeForce GTX TITAN X, 98 %, 46 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:05.920, NVIDIA GeForce GTX TITAN X, 98 %, 45 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:10.920, NVIDIA GeForce GTX TITAN X, 98 %, 46 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:15.921, NVIDIA GeForce GTX TITAN X, 98 %, 46 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:20.922, NVIDIA GeForce GTX TITAN X, 98 %, 48 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:25.922, NVIDIA GeForce GTX TITAN X, 98 %, 54 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:30.923, NVIDIA GeForce GTX TITAN X, 97 %, 53 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:35.923, NVIDIA GeForce GTX TITAN X, 97 %, 50 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:40.924, NVIDIA GeForce GTX TITAN X, 97 %, 51 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:45.925, NVIDIA GeForce GTX TITAN X, 96 %, 43 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:50.925, NVIDIA GeForce GTX TITAN X, 97 %, 43 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:44:55.926, NVIDIA GeForce GTX TITAN X, 98 %, 49 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:00.926, NVIDIA GeForce GTX TITAN X, 97 %, 53 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:05.927, NVIDIA GeForce GTX TITAN X, 97 %, 51 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:10.928, NVIDIA GeForce GTX TITAN X, 95 %, 51 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:15.928, NVIDIA GeForce GTX TITAN X, 77 %, 39 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:20.929, NVIDIA GeForce GTX TITAN X, 83 %, 44 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:25.929, NVIDIA GeForce GTX TITAN X, 27 %, 9 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:30.930, NVIDIA GeForce GTX TITAN X, 29 %, 10 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:35.931, NVIDIA GeForce GTX TITAN X, 36 %, 16 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:40.932, NVIDIA GeForce GTX TITAN X, 37 %, 15 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:45.932, NVIDIA GeForce GTX TITAN X, 42 %, 20 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:50.933, NVIDIA GeForce GTX TITAN X, 47 %, 23 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:45:55.934, NVIDIA GeForce GTX TITAN X, 44 %, 21 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:00.934, NVIDIA GeForce GTX TITAN X, 53 %, 28 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:05.935, NVIDIA GeForce GTX TITAN X, 53 %, 27 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:10.936, NVIDIA GeForce GTX TITAN X, 45 %, 22 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:15.936, NVIDIA GeForce GTX TITAN X, 55 %, 29 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:20.937, NVIDIA GeForce GTX TITAN X, 57 %, 29 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:25.938, NVIDIA GeForce GTX TITAN X, 57 %, 29 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:30.938, NVIDIA GeForce GTX TITAN X, 64 %, 30 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:35.939, NVIDIA GeForce GTX TITAN X, 63 %, 30 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:40.940, NVIDIA GeForce GTX TITAN X, 63 %, 31 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:45.940, NVIDIA GeForce GTX TITAN X, 64 %, 30 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:50.941, NVIDIA GeForce GTX TITAN X, 65 %, 31 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:46:55.942, NVIDIA GeForce GTX TITAN X, 89 %, 84 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:00.942, NVIDIA GeForce GTX TITAN X, 89 %, 84 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:05.943, NVIDIA GeForce GTX TITAN X, 90 %, 85 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:10.944, NVIDIA GeForce GTX TITAN X, 93 %, 90 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:15.944, NVIDIA GeForce GTX TITAN X, 95 %, 91 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:20.945, NVIDIA GeForce GTX TITAN X, 96 %, 91 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:25.946, NVIDIA GeForce GTX TITAN X, 96 %, 81 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:30.946, NVIDIA GeForce GTX TITAN X, 96 %, 84 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:35.947, NVIDIA GeForce GTX TITAN X, 90 %, 85 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:40.948, NVIDIA GeForce GTX TITAN X, 96 %, 88 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:45.948, NVIDIA GeForce GTX TITAN X, 94 %, 90 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:50.949, NVIDIA GeForce GTX TITAN X, 93 %, 89 %, 12212 MiB, 2353 MiB, 9859 MiB
2023/11/10 18:47:55.950, NVIDIA GeForce GTX TITAN X, 90 %, 85 %, 12212 MiB, 2353 MiB, 9859 MiB
