timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/20 21:26:47.410, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/20 21:26:52.411, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/20 21:26:57.412, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/20 21:27:02.413, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12211 MiB, 1 MiB
2023/11/20 21:27:07.414, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 21:27:12.415, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 21:27:17.416, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 21:27:22.417, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 21:27:27.418, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 21:27:32.419, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12208 MiB, 4 MiB
2023/11/20 21:27:37.420, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 12094 MiB, 118 MiB
2023/11/20 21:27:42.421, NVIDIA GeForce GTX TITAN X, 1 %, 0 %, 12212 MiB, 11970 MiB, 242 MiB
2023/11/20 21:27:47.421, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 21:27:52.422, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 21:27:57.423, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 21:28:02.424, NVIDIA GeForce GTX TITAN X, 0 %, 0 %, 12212 MiB, 10442 MiB, 1770 MiB
2023/11/20 21:28:07.425, NVIDIA GeForce GTX TITAN X, 73 %, 16 %, 12212 MiB, 8627 MiB, 3585 MiB
2023/11/20 21:28:12.426, NVIDIA GeForce GTX TITAN X, 85 %, 30 %, 12212 MiB, 8313 MiB, 3899 MiB
2023/11/20 21:28:17.427, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 8203 MiB, 4009 MiB
2023/11/20 21:28:22.428, NVIDIA GeForce GTX TITAN X, 78 %, 17 %, 12212 MiB, 7247 MiB, 4965 MiB
2023/11/20 21:28:27.428, NVIDIA GeForce GTX TITAN X, 97 %, 1 %, 12212 MiB, 6949 MiB, 5263 MiB
2023/11/20 21:28:32.429, NVIDIA GeForce GTX TITAN X, 9 %, 2 %, 12212 MiB, 6949 MiB, 5263 MiB
2023/11/20 21:28:37.430, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6949 MiB, 5263 MiB
2023/11/20 21:28:42.431, NVIDIA GeForce GTX TITAN X, 52 %, 11 %, 12212 MiB, 6949 MiB, 5263 MiB
2023/11/20 21:28:47.431, NVIDIA GeForce GTX TITAN X, 10 %, 4 %, 12212 MiB, 6949 MiB, 5263 MiB
2023/11/20 21:28:52.432, NVIDIA GeForce GTX TITAN X, 35 %, 5 %, 12212 MiB, 6949 MiB, 5263 MiB
2023/11/20 21:28:57.433, NVIDIA GeForce GTX TITAN X, 72 %, 16 %, 12212 MiB, 6949 MiB, 5263 MiB
