timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/11/17 13:59:13.776, NVIDIA GeForce GTX TITAN X, 20 %, 8 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 13:59:18.777, NVIDIA GeForce GTX TITAN X, 72 %, 18 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 13:59:23.777, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 13:59:28.778, NVIDIA GeForce GTX TITAN X, 66 %, 18 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 13:59:33.779, NVIDIA GeForce GTX TITAN X, 6 %, 2 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 13:59:38.780, NVIDIA GeForce GTX TITAN X, 65 %, 18 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 13:59:43.780, NVIDIA GeForce GTX TITAN X, 19 %, 11 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 13:59:48.781, NVIDIA GeForce GTX TITAN X, 92 %, 9 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 13:59:53.782, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 13:59:58.782, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:03.783, NVIDIA GeForce GTX TITAN X, 66 %, 14 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:08.784, NVIDIA GeForce GTX TITAN X, 14 %, 4 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:13.784, NVIDIA GeForce GTX TITAN X, 78 %, 17 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:18.785, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:23.786, NVIDIA GeForce GTX TITAN X, 74 %, 16 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:28.786, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:33.787, NVIDIA GeForce GTX TITAN X, 76 %, 19 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:38.788, NVIDIA GeForce GTX TITAN X, 100 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:43.789, NVIDIA GeForce GTX TITAN X, 10 %, 5 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:48.789, NVIDIA GeForce GTX TITAN X, 76 %, 19 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:53.790, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:00:58.791, NVIDIA GeForce GTX TITAN X, 48 %, 18 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:03.791, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:08.792, NVIDIA GeForce GTX TITAN X, 50 %, 21 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:13.793, NVIDIA GeForce GTX TITAN X, 4 %, 2 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:18.794, NVIDIA GeForce GTX TITAN X, 70 %, 24 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:23.794, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:28.795, NVIDIA GeForce GTX TITAN X, 31 %, 7 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:33.796, NVIDIA GeForce GTX TITAN X, 5 %, 3 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:38.796, NVIDIA GeForce GTX TITAN X, 45 %, 19 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:43.797, NVIDIA GeForce GTX TITAN X, 78 %, 18 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:48.798, NVIDIA GeForce GTX TITAN X, 45 %, 16 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:53.798, NVIDIA GeForce GTX TITAN X, 75 %, 15 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:01:58.799, NVIDIA GeForce GTX TITAN X, 70 %, 37 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:03.800, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:08.800, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:13.801, NVIDIA GeForce GTX TITAN X, 73 %, 17 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:18.801, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:23.802, NVIDIA GeForce GTX TITAN X, 66 %, 18 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:28.803, NVIDIA GeForce GTX TITAN X, 31 %, 6 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:33.804, NVIDIA GeForce GTX TITAN X, 100 %, 0 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:38.804, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:43.805, NVIDIA GeForce GTX TITAN X, 12 %, 8 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:48.806, NVIDIA GeForce GTX TITAN X, 70 %, 19 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:53.806, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:02:58.807, NVIDIA GeForce GTX TITAN X, 98 %, 7 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:03.807, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:08.808, NVIDIA GeForce GTX TITAN X, 96 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:13.809, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:18.809, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:23.810, NVIDIA GeForce GTX TITAN X, 81 %, 16 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:28.811, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:33.811, NVIDIA GeForce GTX TITAN X, 74 %, 17 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:38.812, NVIDIA GeForce GTX TITAN X, 26 %, 6 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:43.813, NVIDIA GeForce GTX TITAN X, 52 %, 21 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:48.813, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:53.814, NVIDIA GeForce GTX TITAN X, 9 %, 2 %, 12212 MiB, 6565 MiB, 5647 MiB
2023/11/17 14:03:58.815, NVIDIA GeForce GTX TITAN X, 74 %, 20 %, 12212 MiB, 6523 MiB, 5689 MiB
2023/11/17 14:04:03.815, NVIDIA GeForce GTX TITAN X, 75 %, 20 %, 12212 MiB, 6523 MiB, 5689 MiB
2023/11/17 14:04:08.816, NVIDIA GeForce GTX TITAN X, 31 %, 6 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:04:13.816, NVIDIA GeForce GTX TITAN X, 70 %, 19 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:04:18.817, NVIDIA GeForce GTX TITAN X, 43 %, 14 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:04:23.818, NVIDIA GeForce GTX TITAN X, 72 %, 14 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:04:28.818, NVIDIA GeForce GTX TITAN X, 24 %, 6 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:04:33.819, NVIDIA GeForce GTX TITAN X, 16 %, 5 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:04:38.820, NVIDIA GeForce GTX TITAN X, 69 %, 19 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:04:43.820, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:04:48.821, NVIDIA GeForce GTX TITAN X, 27 %, 7 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:04:53.822, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:04:58.822, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:03.823, NVIDIA GeForce GTX TITAN X, 98 %, 7 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:08.824, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:13.824, NVIDIA GeForce GTX TITAN X, 85 %, 20 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:18.825, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:23.826, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:28.826, NVIDIA GeForce GTX TITAN X, 71 %, 15 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:33.827, NVIDIA GeForce GTX TITAN X, 4 %, 1 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:38.828, NVIDIA GeForce GTX TITAN X, 49 %, 23 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:43.828, NVIDIA GeForce GTX TITAN X, 77 %, 16 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:48.829, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:53.830, NVIDIA GeForce GTX TITAN X, 30 %, 8 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:05:58.830, NVIDIA GeForce GTX TITAN X, 9 %, 5 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:06:03.831, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:06:08.832, NVIDIA GeForce GTX TITAN X, 76 %, 17 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:06:13.832, NVIDIA GeForce GTX TITAN X, 40 %, 14 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:06:18.833, NVIDIA GeForce GTX TITAN X, 75 %, 19 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:06:23.834, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:06:28.834, NVIDIA GeForce GTX TITAN X, 38 %, 10 %, 12212 MiB, 6287 MiB, 5925 MiB
2023/11/17 14:06:33.835, NVIDIA GeForce GTX TITAN X, 5 %, 3 %, 12212 MiB, 6239 MiB, 5973 MiB
2023/11/17 14:06:38.836, NVIDIA GeForce GTX TITAN X, 76 %, 20 %, 12212 MiB, 6239 MiB, 5973 MiB
2023/11/17 14:06:43.837, NVIDIA GeForce GTX TITAN X, 44 %, 17 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:06:48.837, NVIDIA GeForce GTX TITAN X, 5 %, 2 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:06:53.838, NVIDIA GeForce GTX TITAN X, 72 %, 18 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:06:58.839, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:07:03.839, NVIDIA GeForce GTX TITAN X, 79 %, 17 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:07:08.840, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:07:13.841, NVIDIA GeForce GTX TITAN X, 74 %, 16 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:07:18.841, NVIDIA GeForce GTX TITAN X, 75 %, 43 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:07:23.842, NVIDIA GeForce GTX TITAN X, 16 %, 8 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:07:28.843, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:07:33.843, NVIDIA GeForce GTX TITAN X, 75 %, 15 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:07:38.844, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:07:43.845, NVIDIA GeForce GTX TITAN X, 95 %, 4 %, 12212 MiB, 6227 MiB, 5985 MiB
2023/11/17 14:07:48.846, NVIDIA GeForce GTX TITAN X, 5 %, 1 %, 12212 MiB, 6161 MiB, 6051 MiB
2023/11/17 14:07:53.846, NVIDIA GeForce GTX TITAN X, 75 %, 17 %, 12212 MiB, 6161 MiB, 6051 MiB
2023/11/17 14:07:58.847, NVIDIA GeForce GTX TITAN X, 78 %, 18 %, 12212 MiB, 6105 MiB, 6107 MiB
2023/11/17 14:08:03.847, NVIDIA GeForce GTX TITAN X, 65 %, 36 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:08.848, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:13.849, NVIDIA GeForce GTX TITAN X, 49 %, 17 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:18.849, NVIDIA GeForce GTX TITAN X, 9 %, 2 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:23.850, NVIDIA GeForce GTX TITAN X, 71 %, 19 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:28.850, NVIDIA GeForce GTX TITAN X, 6 %, 1 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:33.851, NVIDIA GeForce GTX TITAN X, 73 %, 17 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:38.852, NVIDIA GeForce GTX TITAN X, 76 %, 20 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:43.852, NVIDIA GeForce GTX TITAN X, 80 %, 54 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:48.853, NVIDIA GeForce GTX TITAN X, 14 %, 4 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:53.853, NVIDIA GeForce GTX TITAN X, 79 %, 31 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:08:58.854, NVIDIA GeForce GTX TITAN X, 10 %, 4 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:09:03.855, NVIDIA GeForce GTX TITAN X, 73 %, 19 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:09:08.855, NVIDIA GeForce GTX TITAN X, 30 %, 5 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:09:13.856, NVIDIA GeForce GTX TITAN X, 72 %, 18 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:09:18.857, NVIDIA GeForce GTX TITAN X, 29 %, 5 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:09:23.857, NVIDIA GeForce GTX TITAN X, 76 %, 15 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:09:28.858, NVIDIA GeForce GTX TITAN X, 16 %, 7 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:09:33.859, NVIDIA GeForce GTX TITAN X, 77 %, 18 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:09:38.859, NVIDIA GeForce GTX TITAN X, 8 %, 3 %, 12212 MiB, 6029 MiB, 6183 MiB
2023/11/17 14:09:43.860, NVIDIA GeForce GTX TITAN X, 80 %, 16 %, 12212 MiB, 6029 MiB, 6183 MiB
